Gateway_1;39.68%;2.93%;223.9MiB / 7.473GiB;48;22.4MB / 5.72kB;44.5MB / 16.4kB;308;31
Clients_Router_1;25.31%;0.47%;35.83MiB / 7.473GiB;20;45.1MB / 44.1MB;0B / 0B;308;31
Gateways_Router_1;24.19%;0.47%;36.01MiB / 7.473GiB;20;44.7MB / 44.9MB;8.19kB / 0B;308;31
Server;23.59%;0.82%;63MiB / 7.473GiB;20;44.3MB / 22.6MB;39.6MB / 4.1kB;308;31
Client_1;20.56%;0.48%;37.02MiB / 7.473GiB;17;22.6MB / 3.95kB;90.1kB / 0B;316;30
Gateway_1;39.66%;2.93%;224.2MiB / 7.473GiB;48;23MB / 5.92kB;44.5MB / 16.4kB;316;30
Clients_Router_1;24.23%;0.47%;35.87MiB / 7.473GiB;20;46.3MB / 45.3MB;0B / 0B;316;30
Gateways_Router_1;25.90%;0.47%;36.04MiB / 7.473GiB;20;45.9MB / 46.1MB;8.19kB / 0B;316;30
Server;24.97%;0.83%;63.13MiB / 7.473GiB;20;45.5MB / 23.2MB;39.6MB / 4.1kB;316;30
Client_1;20.81%;0.48%;37.02MiB / 7.473GiB;17;23.2MB / 3.95kB;90.1kB / 0B;324;31
Gateway_1;40.09%;2.93%;224.1MiB / 7.473GiB;48;23.6MB / 5.92kB;44.5MB / 16.4kB;324;31
Clients_Router_1;25.93%;0.47%;36.01MiB / 7.473GiB;20;47.4MB / 46.4MB;0B / 0B;324;31
Gateways_Router_1;24.65%;0.47%;36.21MiB / 7.473GiB;20;47MB / 47.3MB;8.19kB / 0B;324;31
Server;24.40%;0.83%;63.14MiB / 7.473GiB;20;46.7MB / 23.7MB;39.6MB / 4.1kB;324;31
Client_1;20.24%;0.48%;37.02MiB / 7.473GiB;17;23.8MB / 4.36kB;90.1kB / 0B;332;32
Gateway_1;38.08%;2.93%;224.4MiB / 7.473GiB;48;24.3MB / 6.12kB;44.5MB / 16.4kB;332;32
Clients_Router_1;24.16%;0.47%;35.98MiB / 7.473GiB;20;48.6MB / 47.7MB;0B / 0B;332;32
Gateways_Router_1;23.85%;0.47%;36.13MiB / 7.473GiB;20;48.2MB / 48.5MB;8.19kB / 0B;332;32
Server;23.46%;0.82%;63.07MiB / 7.473GiB;20;48.1MB / 24.4MB;39.6MB / 4.1kB;332;32
Client_1;20.89%;0.48%;37.02MiB / 7.473GiB;17;24.5MB / 4.92kB;90.1kB / 0B;339;31
Gateway_1;38.68%;2.93%;224.3MiB / 7.473GiB;48;24.9MB / 6.32kB;44.5MB / 16.4kB;339;31
Clients_Router_1;23.77%;0.47%;35.95MiB / 7.473GiB;20;49.8MB / 48.9MB;0B / 0B;339;31
Gateways_Router_1;24.74%;0.47%;36.16MiB / 7.473GiB;20;49.4MB / 49.7MB;8.19kB / 0B;339;31
Server;24.78%;0.82%;63.09MiB / 7.473GiB;20;49.2MB / 24.8MB;39.6MB / 4.1kB;339;31
Client_1;21.61%;0.48%;37.02MiB / 7.473GiB;17;25.1MB / 5.33kB;90.1kB / 0B;347;30
Gateway_1;38.71%;2.93%;224.3MiB / 7.473GiB;48;25.5MB / 6.69kB;44.5MB / 16.4kB;347;30
Clients_Router_1;24.87%;0.47%;35.98MiB / 7.473GiB;20;51MB / 50.1MB;0B / 0B;347;30
Gateways_Router_1;25.52%;0.47%;36.19MiB / 7.473GiB;20;50.6MB / 50.9MB;8.19kB / 0B;347;30
Server;25.26%;0.83%;63.26MiB / 7.473GiB;20;50.4MB / 25.4MB;39.6MB / 4.1kB;347;30
Client_1;20.12%;0.48%;37.02MiB / 7.473GiB;17;25.7MB / 5.33kB;90.1kB / 0B;355;31
